movie_id	person_id	award_id
104137	43203	1315008
104137	43203	5280675
104137	43203	503034
104137	43203	505449
104137	43203	1388076
104137	43203	5211225
47633465	865243	1794567
7903500	164117	819973
2754899	1351575	932281
2754899	523442	3734887
2754899	276186	16020748
11837531	77828982	20078700
1146194	545924	4220900
1146194	185724	4220900
79415674	2824732	2463699
9098064	272435	429700
291168	55218	664212
291168	55218	1377777
4661273	2670291	388433
3603717	3750521	3703464
1125442	41148	696998
1125442	101797	822907
1125442	234128	787123
1125442	439536	277536
11850470	1261910	1714069
3607587	1357559	1966051
3607587	1891483	3870557
696413	202597	179808
696413	202597	1328249
696413	202597	505395
696413	202597	2925687
603082	9535	1414533
798641	1374169	4649807
798641	1374169	4649818
798641	11991305	4649797
987752	180029	5894548
4251243	705522	19833467
92200643	11429430	20982918
1167290	199945	1062026
1167290	199945	1062019
2650447	2069891	1113428
4922836	3018539	4649792
4922836	6142088	4649794
4424359	237178	24051552
4340213	6178922	24051552
3222841	77867233	3734888
3222841	395122	3734888
1762512	1797707	889840
1762512	1797707	1463881
1762512	951902	889841
925448	3045892	664212
12307909	2851199	912538
156309	170587	106291
156309	170587	723830
1479633	115435	900385
1479633	969902	225085
3472777	2001026	1266608
1052486	285431	2972198
1052486	524544	128649
1052486	456675	768476
488655	208558	1413741
488655	286890	41375
19850232	16989610	11886698
238296	165219	1259362
244876	273652	1422140
182071	8979556	17500985
182071	160726	154590
182071	160726	17500987
10532339	234923	18910417
304074	55429	154590
657477	55411	844804
1108660	111753292	3703453
1108660	1007270	3703463
167726	8877	3414212
167726	8877	1265702
167726	1189377	393686
167726	320211	393686
167726	320211	787127
167726	1476230	393686
167726	1708414	488645
167726	1174468	830079
167726	1174468	488645
167726	1494959	830079
167726	1726358	830079
167726	172140	3414212
167726	270178	3414212
167726	1935109	393686
167726	5273554	830079
16857435	435437	431668
3111804	3473673	1414470
1472478	283436	1379415
11499336	1078538	20649173
7124845	4568482	889840
7124845	4568482	1463881
7124845	452036	889837
7124845	452036	1538926
7124845	443662	889836
28092209	701984	17500983
1883147	1449572	812332
483852	83338	670282
483852	83338	905247
483852	519473	487136
483852	509015	487136
483852	1424476	487136
483852	1902714	670282
1193051	557546	7650000
1193051	557546	655056
4314072	380252	4146631
7218983	6903931	27535396
12307923	11993648	889840
12307923	11993648	1463881
1430889	104807	1204812
1430889	104807	1204822
7082472	847834	20649173
7094384	1815816	11886693
7094384	1815816	19310346
7094384	1815816	18693595
7094384	11900788	18693547
188384	28784798	3734888
188384	268840	3734888
204057	2263	103916
204057	2263	593098
117315	105660	103618
117315	105660	1419495
117315	105660	463085
117315	105660	840286
117315	105660	687123
117315	105660	1790273
117315	105660	1268927
117315	105660	4649800
117315	105660	501273
117315	105660	1868921
117315	1811998	4649826
117315	230448	41417
117315	230448	179808
117315	230448	696972
117315	230448	6978541
117315	230448	8038461
117315	230448	900414
117315	230448	4649807
117315	230448	4649818
117315	230448	505449
117315	230448	1388076
117315	230448	2295011
117315	1682667	4649801
117315	1374692	4649799
117315	313639	4649817
117315	3161628	3600406
117315	191132	4649797
117315	199884	106301
117315	6486430	4649808
4359256	9302964	11789175
1141177	220751	3774974
7718072	974798	2463743
2252534	55238	164200
1625242	65932	3404523
1625242	65932	503034
1625242	65932	2947548
1625242	65932	7569444
753610	3557482	3774974
3413642	158558	489713
3413642	158558	1414566
483941	131285	488651
483941	8877	103360
483941	8877	102427
483941	8877	139184
483941	8877	1011547
483941	8877	1315008
483941	8877	1983066
483941	8877	1868927
483941	8877	1388076
483941	8877	5211225
483941	692550	281939
483941	513625	277751
483941	177219	277751
483941	365230	131520
483941	1385337	102427
483941	291141	107258
483941	28493	548389
483941	703611	102427
3824084	93228509	3703458
7745861	4587400	18910416
3795716	471328	3870549
1403132	65932	1790292
1403132	65932	503034
605226	165219	1011547
605226	204299	822907
674929	218022	734335
674929	218022	24137
674929	218022	645595
674929	123135	900494
10470064	359274	1377752
6131939	739500	5796550
6131939	9087879	1367639
12336495	3286466	2475536
12336495	264696	889837
12336495	4955479	889836
12003052	6423882	3858187
7645326	55406	1716697
7650375	3476266	24051550
7650375	5239781	24051550
1243891	19843314	1204822
1767262	167106	18910417
3796060	966061	2463699
3311104	381234	1540553
6148018	29465628	2634446
2918150	1114149	1467106
932814	106275	24241
4729852	11270182	20002171
4729852	906332	20002171
467101	109324	2294693
2060121	191828	257235
67522248	28869358	27500599
7928073	366242	251371
7928073	366242	13641241
7928073	366242	6393444
7928073	366242	6393457
838013	259940	84000
1471849	232120	1011564
11567506	9066490	17500987
1088947	835413	154590
1585023	36970	17500591
11185212	1138439	20649173
207494	3351160	578116
262977	84199	24051554
255328	1679721	277536
255328	345827	4649821
255328	512041	277536
255328	512041	4649801
711684	698710	17500987
100323695	1417643	2607192
551343	9535	389636
2762808	522232	1113428
1849813	173585	103618
1004531	217573	106301
1004531	217573	822907
1004531	217573	1967719
1004531	217573	2294705
1004531	217573	1320315
1004531	338812	2294693
5747228	439853	2000095
949784	25100	510175
949784	25100	1377683
766263	464650	158428
766263	319001	17500591
5184556	470779	20649162
1111228	15455603	1780634
1166556	30876	1967210
1166556	17019633	1414489
1166556	560163	389628
3508096	7777909	39543186
5299794	14949520	66370965
1766265	3478672	3858187
3043373	2033788	832127
276693	6107374	979210
276693	134895	1367639
276693	133595	1520004
276693	2980097	2463699
276693	2980097	1540553
276693	21075432	2000087
639481	495321	487136
639481	519473	487136
639481	1424476	487136
639481	294641	106291
11858629	10831873	1714070
11858629	11867430	1714071
1384202	22277836	2620100
134773	8728	393686
134773	187364	103360
134773	187364	586356
134773	2263	103916
134773	2263	593098
134773	2263	654620
134773	711370	281939
134773	459177	102427
134773	7482626	102427
134773	2347318	102427
134773	942932	107258
134773	16733030	393686
134773	1604077	393686
134773	16107333	393686
901213	312088	787131
901213	312088	900414
901213	163286	400007
901213	208590	787123
1749100	1398256	978420
2659989	3045892	22342909
167206	178713	1408677
167206	178713	6736646
7304966	270672	17500983
1497594	354051	1113428
151784	55430	844804
151784	55430	2925687
814295	62975	602866
318910	76478	1062019
318910	76478	601549
1195393	504463	2565389
5956867	9074772	24051551
5956867	9074772	2708642
606493	9535	4631343
6436130	2475741	1414533
6436130	2475741	11038927
1738422	558109	777921
1738422	3838051	3703454
913324	585668	131520
36479	1072843	670282
36479	76364	488651
36479	28866908	28867014
36479	240490	377293
36479	240490	1348378
628589	347879	2089918
581501	63997	277751
581501	349391	840286
581501	1044653	277751
86238474	11728054	1204804
219421	8728	24051559
219421	509015	24051559
2238172	2405762	111332
2238172	950808	111332
6862535	3286466	2475536
175278	232902	1268927
1348275	7358884	4649826
1348275	3808611	3600406
1348275	181140	4649795
2363623	541368	24051550
73843	11576017	20002171
764783	12333484	889836
764783	707827	912545
612323	41351	3404521
612323	41351	1129487
21094914	28723549	114347999
258647	53035	3870558
258647	1332599	22235329
911013	558481	209459
104123	172678	548389
104123	172678	2544859
104123	3772	41417
104123	3772	179808
104123	3772	849124
104123	3772	696998
104123	3772	696972
104123	3772	1315008
104123	3772	6978541
104123	3772	1789102
104123	3772	41375
104123	3772	505449
104123	3772	2295041
104123	3772	5211225
104123	450720	41417
104123	450720	1170507
104123	125017	4220897
104123	80938	3404523
104123	80938	503034
104123	80938	1868950
528958	382389	655056
7759026	3369148	4790397
508766	366057	164200
508766	115435	900385
508766	106627	840286
508766	106627	84000
508766	690283	900424
20737050	5395661	18693595
1656834	523144	734335
1656834	523144	900369
1656834	523144	24137
1656834	523144	645595
1656834	523144	505395
2746780	431848	7650000
3473249	1166019	775086
7459830	455824	27230322
172241	460277	4745055
471423	62975	602866
108006	2913255	830079
108006	539757	830079
108006	5237002	830079
108006	102711	1062026
108006	43416	4220900
108006	40791	105447
108006	40791	4220900
108006	40791	3841639
108006	40791	4220898
108006	16198562	488645
108006	16198562	739633
108006	376107	748018
108006	887797	830079
108006	2704409	787145
7577049	6794685	4649792
1518910	5240080	4649794
7711175	4739607	4649795
3796070	1008322	1337827
952142	168155	23091
110397	106997	1011564
110397	42574	1265702
7887009	3349817	489713
7887009	32923	1435633
1127167	55207	844804
1127167	55207	116600590
7720258	8873	1967202
7991117	1339951	3774974
21020853	1301554	3734888
21020853	790270	3734888
115844	709927	376834
115844	709927	17500983
115844	709927	13636514
115844	1346626	5894551
115844	256958	5894560
115844	256958	4722629
115844	837654	5894567
3765957	716069	17500987
3765957	697237	17500591
3818486	1008154	3703463
4762078	253358	4649800
4762078	2397306	4649807
4762078	2397306	4649818
4762078	267356	4649797
4762351	508184	7096158
3935956	1366385	2463743
106428	5237002	830079
106428	103646	5280675
106428	103646	1713744
106428	2263	518675
106428	1711555	787127
106428	7812411	5569374
106428	484948	281939
106428	3700365	830079
106428	487090	281939
106428	104791	922348
106428	104791	1260789
106428	104791	518675
106428	16885991	787127
106428	320025	5569374
106428	180272	518675
106428	110374	518675
106428	2756082	787127
106428	236696	518675
106428	3454165	518675
106428	7613576	830079
106428	8342	787127
106428	7331356	830079
1087039	337226	154590
720724	16150266	393686
720724	16875332	393686
720724	16193058	393686
720724	15793918	393686
720724	185846	1388076
2355570	31637	775091
659609	40035	706031
4936124	134895	1520004
891821	108560	5449100
2554405	229990	734335
162729	42229	103360
162729	42229	586356
162729	42229	102427
162729	585668	131520
162729	366876	102427
162729	16193503	487136
162729	16734293	487136
162729	381807	102427
162729	6669571	488645
162729	3900850	487136
162729	5265169	488645
1459049	314485	3774974
1459049	314485	1170500
1931816	5997112	4790397
2658045	312702	586140
220910	62975	463085
34643	1891483	3703460
21647068	15927067	17500591
6935165	7062697	27230322
1140085	42101	1653137
2253032	557546	209459
858216	106365	24241
858216	55375	6978540
5207857	7172812	4649817
547189	191755	1377772
587891	133050	103618
849343	30876	1414525
849343	9535	1414533
849343	147395	1414482
849343	357608	1113428
849343	357608	1414514
849343	6165333	1414514
1312929	6107374	979210
1312929	250627	1540553
1312929	509900	2708642
5328956	705522	19833467
1760818	5788646	18910416
1760818	740643	3858187
1760818	3435065	18910416
1329647	168155	23091
12311088	1776674	889840
12311088	1776674	1463881
1137372	1744	977915
261923	80938	181883
4657645	380846	20649162
466101	2966467	24112
466101	491766	3734888
3110675	435626	17500987
1617908	193048	1590605
12124874	142501	4649792
12124874	726445	4649794
1129069	1239033	2549777
979279	115803711	1414545
826243	193105	24051551
11607464	705522	19833467
11871874	1815816	1714070
11871874	11881734	18693547
1758313	1801830	18910417
12323122	3286466	2475536
12323122	11996468	889837
280918	42869	103916
280918	42869	1790292
280918	42869	1790281
280918	42869	593098
280918	42869	610136
280918	42869	1967731
280918	42869	503034
280918	42869	894591
280918	42869	5211221
280918	42869	1071903
280918	42869	654620
280918	710131	5211225
280918	207852	1268927
280918	207852	501273
280918	207852	2544851
958125	1323347	20649173
1167668	266467	19819292
1167668	6914336	4376980
1167668	918404	19819293
1354109	25089	3822438
1354109	212026	106301
1780602	106443	84000
1154802	3454165	922322
1405197	1323312	1685299
9048462	203138	610152
9048462	203138	1379415
9048462	556148	2327984
9048462	6293953	2000087
9048462	399182	2634446
9048462	399182	1390226
9048462	451828	429700
750613	596548	20002171
5365429	3546289	1043431
1930843	106669	734335
1930843	106669	24137
839042	229305	1967719
4337334	380252	4146631
254687	455097	18910417
2835943	1366385	2463743
2835943	133595	18760491
2835943	2602857	1379415
2835943	75004	2463699
2835943	75004	1540553
2835943	24055440	2463699
218894	317272	22235305
218894	542484	22235305
1587154	108560	578116
1587154	1391329	1414504
1239837	2078677	448468
2093029	346384	277536
2093029	1373348	277751
2501468	170510	932281
1141727	203804	548389
1243183	913872	24051552
3824076	1007923	768476
190908	25144	1062026
643263	168724	107258
643263	168724	849124
643263	168724	687123
643263	160726	154590
7489395	705522	19833467
532264	129079	1780634
532264	129831	602866
532264	129831	385186
337747	8586	24051559
643805	55238	900414
643805	55238	777921
643805	1750494	2634221
643805	1750494	9062425
590701	37459	1011564
171048	269214	2032630
175038	35332	723830
175038	35332	1258647
156516	94882	179808
3549478	951570	39543186
586569	53045	944480
132351	25144	106291
132351	337658	41417
668280	55168	844804
668280	55168	1377683
944614	105487	1422140
272595	102711	641316
2565420	504656	3774974
703079	270672	17500987
703079	8983743	17500591
703079	715783	17500983
2823770	272435	114347999
2823770	543603	114347999
2823770	447871	114347999
2823770	447843	114347999
859143	107249	165313
1160005	83338	518675
1160005	1159071	518675
1160005	229134	518675
1160005	202056	518675
4926531	2232390	1535532
538412	133730	844804
538412	133730	900414
538412	133730	777921
538412	133730	1377683
538412	229535	889837
538412	229535	1377738
538412	254620	889836
538412	254620	912538
3821513	6700457	2372386
3821513	6700457	1367639
824133	40504	905247
824133	40504	1062026
919635	337226	24137
919635	1389781	900494
1041618	207307	17001476
4413598	939395	1520004
1977021	3438967	4649821
1145082	653645	2026838
1145082	12403611	2026838
2986159	355835	48705
5173917	15506268	4649794
839133	55422	164200
596984	223988	548389
596984	229305	922273
5207398	2721505	1398170
1338008	261314	22235305
3053824	289645	1685299
63026	1086864	830079
63026	1394956	830079
63026	1394956	281939
63026	736466	102427
63026	736466	1011509
63026	13553936	830079
63026	979511	277751
63026	918558	131520
63026	918558	778870
63026	918558	1377733
63026	106275	106301
63026	106275	787123
63026	106275	1377738
63026	188726	103360
63026	188726	139184
63026	188726	739694
63026	3021483	830079
63026	439444	277751
63026	502957	22235329
63026	502957	1422140
63026	508660	277536
953441	5401191	6359049
1334572	25089	3822438
1334572	125904	894592
1334572	125904	506565
245271	1744	1011564
222720	13595311	41417
222720	13595311	510175
222720	13595311	696998
222720	13595311	787131
222720	13595311	8038461
222720	13595311	1983066
222720	13595311	1868927
222720	13595311	1388076
